tourney_name,surface,draw_size,tourney_date,seed,name,hand,ht,age,rank,rank_points,score,best_of,round,minutes,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,result
Australian Open,Hard,128,20160118,,Nicolas Mahut,R,190,33.99041752,63,767,4-6 6-2 6-2 6-2,5,R128,133,9,4,90,54,46,22,17,2,3,W
Australian Open,Hard,128,20160118,,Stephane Robert,R,185,35.67145791,225,233,6-2 6-2 6-2,5,R128,100,8,3,79,41,36,20,12,5,5,W
Australian Open,Hard,128,20160118,,Rajeev Ram,R,193,31.83572895,93,617,7-6 6-7 6-3 3-0,5,R128,168,12,2,109,76,64,19,19,1,1,W
Australian Open,Hard,128,20160118,13,Milos Raonic,R,196,25.05954825,14,2270,6-1 6-4 6-4,5,R128,86,12,2,69,44,39,17,14,0,0,W
Australian Open,Hard,128,20160118,,Tommy Robredo,R,180,33.71663244,42,1000,7-5 3-6 4-6 7-6 8-6,5,R128,287,20,8,190,112,81,42,29,9,14,W
Australian Open,Hard,128,20160118,,Tim Smyczek,R,175,28.05201917,108,543,6-1 3-6 6-3 6-2,5,R128,114,8,2,92,57,45,25,17,4,5,W
Australian Open,Hard,128,20160118,21,Viktor Troicki,R,193,29.93566051,26,1475,4-6 4-6 6-1 7-6 6-3,5,R128,209,22,5,153,98,75,29,25,10,14,W
Australian Open,Hard,128,20160118,25,Jack Sock,R,185,23.3155373,22,1525,6-4 3-6 0-6 6-3 6-4,5,R128,147,16,9,122,66,49,29,22,5,9,W
Australian Open,Hard,128,20160118,,Lukas Rosol,R,196,30.48596851,51,827,7-6 7-5 5-7 6-7 6-1,5,R128,216,28,4,184,109,91,41,29,10,11,W
Australian Open,Hard,128,20160118,,Radek Stepanek,R,185,37.14168378,188,272,6-4 6-3 6-7 6-2,5,R128,196,14,7,149,88,68,28,20,12,15,W
Australian Open,Hard,128,20160118,4,Stanislas Wawrinka,R,183,30.80903491,4,6865,7-6 6-3,5,R128,94,14,0,60,37,33,15,11,1,1,W
Australian Open,Hard,128,20160118,8,David Ferrer,R,175,33.79603012,8,4145,6-4 6-4 6-2,5,R128,96,7,3,75,49,40,16,14,3,4,W
Australian Open,Hard,128,20160118,,Lleyton Hewitt,R,180,34.89664613,308,160,7-6 6-2 6-4,5,R128,143,10,3,98,58,44,22,16,6,8,W
Australian Open,Hard,128,20160118,,Thomaz Bellucci,L,188,28.05201917,37,1105,6-2 6-3 6-2,5,R128,90,3,2,65,38,33,20,13,0,0,W
Australian Open,Hard,128,20160118,31,Steve Johnson,R,188,26.06707734,32,1240,6-3 6-4 7-6,5,R128,125,17,5,104,55,46,28,16,3,3,W
Australian Open,Hard,128,20160118,18,Feliciano Lopez,L,188,34.32717317,19,1690,6-1 6-0 6-4,5,R128,88,13,1,69,38,35,14,12,0,0,W
Australian Open,Hard,128,20160118,,Guido Pella,L,,25.67282683,75,693,2-6 3-6 6-3 7-5 6-1,5,R128,186,8,9,161,108,72,21,23,13,20,W
Australian Open,Hard,128,20160118,,Marcel Granollers,R,190,29.76865161,80,661,6-2 4-6 6-1 6-4,5,R128,143,5,1,89,54,39,23,18,7,11,W
Australian Open,Hard,128,20160118,10,John Isner,R,206,30.72963723,11,2495,6-3 7-6 6-3,5,R128,105,37,0,82,64,58,13,16,0,0,W
Australian Open,Hard,128,20160118,16,Bernard Tomic,R,193,23.24161533,17,1720,6-7 6-4 6-4 6-4,5,R128,179,16,0,138,95,75,20,22,13,14,W
Australian Open,Hard,128,20160118,,Simone Bolelli,R,183,30.27789185,64,765,7-6 7-6 6-7 7-6,5,R128,219,26,0,157,104,83,30,26,4,6,W
Australian Open,Hard,128,20160118,,John Millman,R,183,26.59548255,95,611,3-6 5-7 7-6 5-0,5,R128,165,7,1,119,79,48,20,20,6,11,W
Australian Open,Hard,128,20160118,,Gilles Muller,L,193,32.6954141,38,1105,7-6 7-6 6-7 7-6,5,R128,239,34,8,165,100,89,33,26,4,5,W
Australian Open,Hard,128,20160118,32,Joao Sousa,R,,26.80355921,33,1191,6-3 6-4 6-3,5,R128,127,13,1,87,57,42,16,14,2,4,W
Australian Open,Hard,128,20160118,,Santiago Giraldo,R,188,28.14236824,70,723,6-4 1-6 6-3 6-2,5,R128,136,7,1,97,49,35,28,17,2,6,W
Australian Open,Hard,128,20160118,,Samuel Groth,R,,28.24914442,67,747,7-6 6-4 3-6 6-3,5,R128,158,27,5,121,80,60,18,21,2,6,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,6-1 6-2 6-3,5,R128,127,3,2,76,44,36,19,12,6,6,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-1 6-2 7-6,5,R64,100,9,0,72,44,38,20,14,0,1,W
Australian Open,Hard,128,20160118,28,Andreas Seppi,R,190,31.90691307,29,1290,7-5 6-4 6-4,5,R64,126,13,1,114,63,51,27,16,8,8,W
Australian Open,Hard,128,20160118,,Federico Delbonis,L,190,25.28678987,53,815,7-6 3-6 6-7 7-5 6-2,5,R64,253,13,13,162,76,57,44,28,9,15,W
Australian Open,Hard,128,20160118,14,Gilles Simon,R,183,31.05817933,15,2145,6-3 5-7 7-6 4-6 7-5,5,R64,238,8,6,195,122,86,43,28,12,16,W
Australian Open,Hard,128,20160118,9,Jo Wilfried Tsonga,R,188,30.75427789,10,2725,7-5 6-1 6-4,5,R64,103,14,6,84,56,46,14,15,4,5,W
Australian Open,Hard,128,20160118,,Pierre Hugues Herbert,R,,24.83778234,167,313,6-3 6-4 6-0,5,R64,82,14,2,64,34,32,20,13,0,0,W
Australian Open,Hard,128,20160118,26,Guillermo Garcia Lopez,R,188,32.62422998,27,1430,4-6 6-1 7-6 6-3,5,R64,149,5,4,121,75,57,28,20,1,2,W
Australian Open,Hard,128,20160118,7,Kei Nishikori,R,178,26.05338809,7,4235,6-3 7-6 6-3,5,R64,113,13,1,93,63,52,18,16,3,4,W
Australian Open,Hard,128,20160118,3,Roger Federer,R,185,34.44490075,3,8165,6-3 7-5 6-1,5,R64,93,25,2,72,49,43,13,14,0,0,W
Australian Open,Hard,128,20160118,27,Grigor Dimitrov,R,188,24.67624914,28,1420,6-3 4-6 6-2 7-5,5,R64,159,11,4,119,84,63,21,20,6,8,W
Australian Open,Hard,128,20160118,19,Dominic Thiem,R,,22.37371663,20,1645,6-3 6-1 6-3,5,R64,101,5,1,68,41,33,16,13,0,0,W
Australian Open,Hard,128,20160118,15,David Goffin,R,163,25.11430527,16,1835,6-4 0-6 6-4 6-2,5,R64,157,7,3,110,63,38,20,17,7,15,W
Australian Open,Hard,128,20160118,12,Marin Cilic,R,198,27.3045859,13,2405,6-4 6-3 7-6,5,R64,139,17,0,89,55,46,21,16,0,1,W
Australian Open,Hard,128,20160118,24,Roberto Bautista Agut,R,,27.76180698,21,1640,4-6 6-2 4-6 6-2 6-1,5,R64,170,7,5,126,78,60,28,22,3,6,W
Australian Open,Hard,128,20160118,29,Nick Kyrgios,R,,20.72826831,30,1260,6-4 7-5 7-6,5,R64,118,19,1,96,62,49,22,18,5,7,W
Australian Open,Hard,128,20160118,6,Tomas Berdych,R,196,30.33538672,6,4560,6-4 6-0 6-3,5,R64,98,15,2,64,39,37,15,13,0,0,W
Australian Open,Hard,128,20160118,,Dudi Sela,R,175,30.78986995,87,633,4-6 6-3 6-3 7-6,5,R64,169,5,2,129,70,41,37,21,6,12,W
Australian Open,Hard,128,20160118,,Andrey Kuznetsov,R,185,24.90349076,74,693,6-4 7-6 7-6,5,R64,128,9,3,109,68,55,21,18,3,5,W
Australian Open,Hard,128,20160118,23,Gael Monfils,R,193,29.3798768,25,1485,7-5 6-4 6-1,5,R64,100,18,3,81,57,51,12,15,1,1,W
Australian Open,Hard,128,20160118,,Stephane Robert,R,185,35.67145791,225,233,6-1 6-7 4-6 7-5 7-5,5,R64,216,23,6,177,96,66,44,27,14,20,W
Australian Open,Hard,128,20160118,13,Milos Raonic,R,196,25.05954825,14,2270,7-6 7-6 7-5,5,R64,175,24,6,121,70,58,32,19,4,4,W
Australian Open,Hard,128,20160118,21,Viktor Troicki,R,193,29.93566051,26,1475,6-4 7-6 7-6,5,R64,150,10,3,111,65,50,26,18,2,5,W
Australian Open,Hard,128,20160118,,Lukas Rosol,R,196,30.48596851,51,827,7-6 7-6 6-3,5,R64,136,20,5,130,76,61,30,18,10,10,W
Australian Open,Hard,128,20160118,4,Stanislas Wawrinka,R,183,30.80903491,4,6865,6-2 6-3 6-4,5,R64,121,15,4,107,60,44,25,14,10,11,W
Australian Open,Hard,128,20160118,8,David Ferrer,R,175,33.79603012,8,4145,6-2 6-4 6-4,5,R64,152,4,1,102,71,48,18,14,9,10,W
Australian Open,Hard,128,20160118,31,Steve Johnson,R,188,26.06707734,32,1240,6-3 6-2 6-2,5,R64,88,10,2,72,37,33,22,13,2,2,W
Australian Open,Hard,128,20160118,18,Feliciano Lopez,L,188,34.32717317,19,1690,7-6 6-7 7-6 6-7 6-4,5,R64,271,42,14,216,117,89,50,31,7,11,W
Australian Open,Hard,128,20160118,10,John Isner,R,206,30.72963723,11,2495,6-3 7-6 7-6,5,R64,140,20,4,101,72,59,21,18,0,0,W
Australian Open,Hard,128,20160118,16,Bernard Tomic,R,193,23.24161533,17,1720,6-4 6-2 6-7 7-5,5,R64,181,24,4,123,82,68,21,22,0,1,W
Australian Open,Hard,128,20160118,,John Millman,R,183,26.59548255,95,611,4-6 6-4 6-2 4-6 7-5,5,R64,218,13,5,167,110,74,31,25,5,9,W
Australian Open,Hard,128,20160118,32,Joao Sousa,R,,26.80355921,33,1191,6-3 7-5 3-6 6-1,5,R64,156,8,1,100,64,52,19,19,0,2,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,6-0 6-4 6-1,5,R64,91,10,2,60,34,28,18,12,0,1,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-1 7-5 7-6,5,R32,141,9,2,103,74,56,18,16,3,3,W
Australian Open,Hard,128,20160118,14,Gilles Simon,R,183,31.05817933,15,2145,6-3 6-2 6-1,5,R32,102,5,1,66,46,33,16,12,1,1,W
Australian Open,Hard,128,20160118,9,Jo Wilfried Tsonga,R,188,30.75427789,10,2725,6-4 7-6 7-6,5,R32,132,23,3,106,62,55,24,18,4,6,W
Australian Open,Hard,128,20160118,7,Kei Nishikori,R,178,26.05338809,7,4235,7-5 2-6 6-3 6-4,5,R32,168,5,1,123,73,54,30,20,8,11,W
Australian Open,Hard,128,20160118,3,Roger Federer,R,185,34.44490075,3,8165,6-4 3-6 6-1 6-4,5,R32,160,13,5,112,69,52,24,18,5,6,W
Australian Open,Hard,128,20160118,15,David Goffin,R,163,25.11430527,16,1835,6-1 3-6 7-6 7-5,5,R32,178,6,8,141,81,62,28,21,9,13,W
Australian Open,Hard,128,20160118,24,Roberto Bautista Agut,R,,27.76180698,21,1640,6-4 7-6 7-5,5,R32,155,9,3,114,72,56,23,18,3,4,W
Australian Open,Hard,128,20160118,6,Tomas Berdych,R,196,30.33538672,6,4560,6-3 6-4 1-6 6-4,5,R32,147,8,6,112,64,50,26,18,4,6,W
Australian Open,Hard,128,20160118,,Andrey Kuznetsov,R,185,24.90349076,74,693,7-5 3-6 6-1 7-6,5,R32,155,10,6,129,78,61,24,21,4,7,W
Australian Open,Hard,128,20160118,23,Gael Monfils,R,193,29.3798768,25,1485,7-5 6-3 6-2,5,R32,104,10,1,96,62,40,15,15,0,5,W
Australian Open,Hard,128,20160118,13,Milos Raonic,R,196,25.05954825,14,2270,6-2 6-3 6-4,5,R32,106,14,2,71,49,41,13,14,1,2,W
Australian Open,Hard,128,20160118,4,Stanislas Wawrinka,R,183,30.80903491,4,6865,6-2 6-3 7-6,5,R32,115,18,3,93,54,43,23,15,2,3,W
Australian Open,Hard,128,20160118,8,David Ferrer,R,175,33.79603012,8,4145,6-1 6-4 6-4,5,R32,105,3,2,72,49,38,19,14,0,0,W
Australian Open,Hard,128,20160118,10,John Isner,R,206,30.72963723,11,2495,6-7 7-6 6-2 6-4,5,R32,173,44,1,124,96,76,21,22,0,0,W
Australian Open,Hard,128,20160118,16,Bernard Tomic,R,193,23.24161533,17,1720,6-4 7-6 6-2,5,R32,128,20,3,94,61,48,16,16,3,5,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,6-2 3-6 6-2 6-2,5,R32,158,13,6,107,63,53,20,17,5,7,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-3 6-7 6-4 4-6 6-3,5,R16,272,9,1,177,110,77,37,26,14,18,W
Australian Open,Hard,128,20160118,7,Kei Nishikori,R,178,26.05338809,7,4235,6-4 6-2 6-4,5,R16,122,3,3,83,50,37,21,14,1,2,W
Australian Open,Hard,128,20160118,3,Roger Federer,R,185,34.44490075,3,8165,6-2 6-1 6-4,5,R16,88,7,1,67,42,36,16,13,0,1,W
Australian Open,Hard,128,20160118,6,Tomas Berdych,R,196,30.33538672,6,4560,4-6 6-4 6-3 1-6 6-3,5,R16,198,18,2,133,83,61,25,23,5,9,W
Australian Open,Hard,128,20160118,23,Gael Monfils,R,193,29.3798768,25,1485,7-5 3-6 6-3 7-6,5,R16,157,14,4,112,69,56,27,22,0,2,W
Australian Open,Hard,128,20160118,13,Milos Raonic,R,196,25.05954825,14,2270,6-4 6-3 5-7 4-6 6-3,5,R16,224,24,6,149,101,80,23,25,5,8,W
Australian Open,Hard,128,20160118,8,David Ferrer,R,175,33.79603012,8,4145,6-4 6-4 7-5,5,R16,124,1,2,87,45,37,31,16,3,3,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,6-4 6-4 7-6,5,R16,150,18,1,98,56,41,24,17,5,9,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-3 6-2 6-4,5,QF,127,6,2,89,51,33,25,14,6,8,W
Australian Open,Hard,128,20160118,3,Roger Federer,R,185,34.44490075,3,8165,7-6 6-2 6-4,5,QF,136,9,3,87,60,50,13,16,4,6,W
Australian Open,Hard,128,20160118,13,Milos Raonic,R,196,25.05954825,14,2270,6-3 3-6 6-3 6-4,5,QF,137,10,4,101,62,52,24,19,1,2,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,6-3 6-7 6-2 6-3,5,QF,200,11,8,135,83,63,25,20,7,9,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-1 6-2 3-6 6-3,5,SF,139,10,1,97,65,50,21,17,3,4,W
Australian Open,Hard,128,20160118,2,Andy Murray,R,190,28.678987,2,8945,4-6 7-5 6-7 6-4 6-2,5,SF,243,9,2,146,99,78,32,27,5,6,W
Australian Open,Hard,128,20160118,1,Novak Djokovic,R,188,28.65982204,1,16790,6-1 7-5 7-6,5,F,173,7,3,111,73,54,20,16,4,6,W
Montpellier,Hard,32,20160201,1,Richard Gasquet,R,185,29.62354552,10,2760,7-5 6-4,3,F,108,2,3,63,30,23,19,11,2,4,W
Montpellier,Hard,32,20160201,1,Richard Gasquet,R,185,29.62354552,10,2760,1-6 6-4 6-3,3,SF,99,4,4,90,64,37,15,13,10,14,W
Montpellier,Hard,32,20160201,,Paul Henri Mathieu,R,185,34.05338809,93,609,7-6(11) 7-5,3,SF,114,9,0,88,53,39,23,12,5,7,W
Montpellier,Hard,32,20160201,1,Richard Gasquet,R,185,29.62354552,10,2760,6-4 6-4,3,QF,86,5,1,63,39,26,16,10,5,6,W
Montpellier,Hard,32,20160201,,Dustin Brown,R,196,31.14852841,133,458,6-3 6-3,3,QF,57,4,5,51,34,27,9,9,4,5,W
Montpellier,Hard,32,20160201,,Paul Henri Mathieu,R,185,34.05338809,93,609,7-6(5) 5-7 6-3,3,QF,140,17,4,108,75,55,19,17,8,10,W
Montpellier,Hard,32,20160201,,Alexander Zverev,R,,18.78439425,85,651,6-7(2) 6-2 7-5,3,QF,163,8,7,122,85,59,18,16,16,18,W
Montpellier,Hard,32,20160201,1,Richard Gasquet,R,185,29.62354552,10,2760,6-4 6-4,3,R16,73,3,1,55,37,33,10,10,0,0,W
Montpellier,Hard,32,20160201,8,Marcos Baghdatis,R,183,30.6255989,53,814,6-2 7-6(7),3,R16,99,8,1,65,28,26,21,10,4,5,W
Montpellier,Hard,32,20160201,,Dustin Brown,R,196,31.14852841,133,458,6-4 6-4,3,R16,64,10,0,55,36,30,13,10,2,2,W
Montpellier,Hard,32,20160201,,Ruben Bemelmans,L,,28.04928131,107,524,6-4 6-7(5) 6-3,3,R16,128,7,0,131,88,65,21,16,8,8,W
Montpellier,Hard,32,20160201,,John Millman,R,183,26.63381246,78,701,4-6 6-1 6-4,3,R16,105,5,2,83,57,37,16,14,1,4,W
Montpellier,Hard,32,20160201,,Paul Henri Mathieu,R,185,34.05338809,93,609,6-3 6-3,3,R16,68,3,0,54,33,26,12,9,1,2,W
Montpellier,Hard,32,20160201,,Michael Berrer,L,193,35.58658453,121,487,6-3 6-4,3,R16,79,0,0,58,47,36,3,10,1,2,W
Montpellier,Hard,32,20160201,,Alexander Zverev,R,,18.78439425,85,651,7-6(4) 7-6(1),3,R16,110,8,1,86,58,41,14,12,6,8,W
Montpellier,Hard,32,20160201,,Ernests Gulbis,R,190,27.42231348,82,661,6-4 6-3,3,R32,68,8,3,57,29,24,18,10,3,3,W
Montpellier,Hard,32,20160201,,Taro Daniel,R,,23.01163587,97,603,6-2 6-2,3,R32,55,3,1,38,28,25,7,8,0,0,W
Montpellier,Hard,32,20160201,8,Marcos Baghdatis,R,183,30.6255989,53,814,7-5 7-5,3,R32,97,9,2,68,39,33,12,12,3,5,W
Montpellier,Hard,32,20160201,,Dustin Brown,R,196,31.14852841,133,458,7-5 7-5,3,R32,89,21,5,92,57,41,18,12,10,11,W
Montpellier,Hard,32,20160201,,Jan Lennard Struff,R,,25.77138946,108,522,6-3 7-5,3,R32,86,9,1,66,42,34,11,11,3,4,W
Montpellier,Hard,32,20160201,,Ruben Bemelmans,L,,28.04928131,107,524,6-4 3-6 6-4,3,R32,113,10,2,111,81,48,16,14,12,15,W
Montpellier,Hard,32,20160201,,Edouard Roger Vasselin,R,188,32.1779603,136,454,6-4 7-6(5),3,R32,94,5,1,65,44,30,14,11,1,3,W
Montpellier,Hard,32,20160201,,John Millman,R,183,26.63381246,78,701,6-3 6-0,3,R32,63,11,0,46,36,28,5,8,0,0,W
Montpellier,Hard,32,20160201,,Paul Henri Mathieu,R,185,34.05338809,93,609,6-1 6-4,3,R32,78,2,0,65,38,28,16,9,7,7,W
Montpellier,Hard,32,20160201,,Michael Berrer,L,193,35.58658453,121,487,7-6(5) 6-2,3,R32,79,5,1,52,34,30,11,10,0,1,W
Montpellier,Hard,32,20160201,,Kenny De Schepper,L,203,28.678987,156,376,4-6 7-6(4) 6-3,3,R32,121,9,0,91,67,49,15,16,1,3,W
Montpellier,Hard,32,20160201,,Alexander Zverev,R,,18.78439425,85,651,6-7(3) 6-4 7-5,3,R32,143,9,3,118,79,56,22,17,7,8,W
Quito,Clay,32,20160201,5,Victor Estrella,R,173,35.49897331,58,797,4-6 7-6(5) 6-2,3,F,122,,,,,,,,,,W
Quito,Clay,32,20160201,3,Thomaz Bellucci,L,188,28.09034908,35,1140,3-6 6-2 6-3,3,SF,114,4,6,77,45,31,23,13,5,7,W
Quito,Clay,32,20160201,5,Victor Estrella,R,173,35.49897331,58,797,6-2 7-6(5),3,SF,84,7,2,52,30,27,14,10,0,1,W
Quito,Clay,32,20160201,6,Paolo Lorenzi,R,183,34.13004791,59,786,6-7(5) 7-5 6-3,3,QF,128,25,3,106,57,52,27,17,3,3,W
Quito,Clay,32,20160201,3,Thomaz Bellucci,L,188,28.09034908,35,1140,7-6(0) 4-6 6-2,3,QF,127,15,10,87,49,40,19,15,4,7,W
Quito,Clay,32,20160201,5,Victor Estrella,R,173,35.49897331,58,797,6-4 6-7(5) 6-4,3,QF,135,5,2,100,59,44,26,16,1,2,W
Quito,Clay,32,20160201,7,Albert Ramos,L,188,28.04106776,55,808,7-5 4-3 RET,3,QF,88,4,1,50,36,30,7,9,1,2,W
Quito,Clay,32,20160201,1,Bernard Tomic,R,193,23.27994524,20,1720,6-3 2-6 6-4,3,R16,97,9,3,89,59,41,12,14,5,9,W
Quito,Clay,32,20160201,6,Paolo Lorenzi,R,183,34.13004791,59,786,6-3 6-2,3,R16,66,1,2,54,28,23,14,9,1,2,W
Quito,Clay,32,20160201,3,Thomaz Bellucci,L,188,28.09034908,35,1140,6-2 6-4,3,R16,60,11,3,52,27,23,14,9,1,2,W
Quito,Clay,32,20160201,8,Pablo Carreno Busta,R,,24.55852156,67,734,6-7(5) 7-6(2) 6-2,3,R16,134,7,4,96,58,48,23,16,1,3,W
Quito,Clay,32,20160201,5,Victor Estrella,R,173,35.49897331,58,797,7-5 6-1,3,R16,71,4,1,60,40,28,16,10,6,6,W
Quito,Clay,32,20160201,,Renzo Olivo,R,,23.88227242,158,366,7-6(5) 3-6 6-3,3,R16,117,15,7,92,45,37,24,15,6,10,W
Quito,Clay,32,20160201,7,Albert Ramos,L,188,28.04106776,55,808,6-7(5) 6-3 7-5,3,R16,140,6,5,105,63,46,30,17,4,5,W
Quito,Clay,32,20160201,2,Feliciano Lopez,L,188,34.36550308,22,1600,4-6 7-6(5) 6-2,3,R16,118,14,4,88,51,43,24,15,3,4,W
Quito,Clay,32,20160201,,Roberto Carballes Baena,R,,22.86105407,129,474,6-4 6-3,3,R32,72,9,1,48,30,25,12,9,1,1,W
Quito,Clay,32,20160201,,Alejandro Falla,L,185,32.21629021,126,481,6-2 6-3,3,R32,73,3,0,50,32,24,10,9,1,2,W
Quito,Clay,32,20160201,6,Paolo Lorenzi,R,183,34.13004791,59,786,6-1 6-2,3,R32,92,5,1,63,32,22,20,8,8,8,W
Quito,Clay,32,20160201,,Albert Montanes,R,175,35.18138261,114,507,6-3 3-6 6-4,3,R32,108,6,7,85,49,40,17,14,3,5,W
Quito,Clay,32,20160201,,Inigo Cervantes Huegun,R,,26.17111567,76,705,6-7(6) 6-4 6-3,3,R32,123,8,12,103,48,40,28,15,8,9,W
Quito,Clay,32,20160201,8,Pablo Carreno Busta,R,,24.55852156,67,734,6-3 6-1,3,R32,57,3,0,43,25,21,12,8,1,1,W
Quito,Clay,32,20160201,5,Victor Estrella,R,173,35.49897331,58,797,6-4 6-4,3,R32,76,3,2,59,39,30,12,10,2,2,W
Quito,Clay,32,20160201,,Andrej Martin,R,180,26.36550308,141,421,7-6(7) 6-2,3,R32,104,4,3,63,38,29,13,10,4,7,W
Quito,Clay,32,20160201,,Renzo Olivo,R,,23.88227242,158,366,6-7(1) 6-3 6-3,3,R32,143,8,12,111,57,41,31,15,7,8,W
Quito,Clay,32,20160201,7,Albert Ramos,L,188,28.04106776,55,808,6-4 7-6(7),3,R32,90,2,0,64,42,33,19,11,0,0,W
Quito,Clay,32,20160201,,Rajeev Ram,R,193,31.87405886,81,662,6-4 7-6(6),3,R32,82,15,0,64,45,36,14,11,2,2,W
Quito,Clay,32,20160201,,Joao Souza,R,193,27.68240931,154,386,6-3 7-6(7),3,R32,91,11,1,65,44,37,12,11,1,1,W
Sofia,Hard,32,20160201,1,Roberto Bautista Agut,R,,27.80013689,18,1775,6-3 6-4,3,F,82,1,0,53,32,24,13,10,0,1,W
Sofia,Hard,32,20160201,1,Roberto Bautista Agut,R,,27.80013689,18,1775,7-6(5) 6-4,3,SF,95,3,2,68,48,37,14,11,1,1,W
Sofia,Hard,32,20160201,2,Viktor Troicki,R,193,29.97399042,25,1475,4-6 6-3 7-5,3,SF,143,6,3,90,53,38,19,16,4,8,W
Sofia,Hard,32,20160201,1,Roberto Bautista Agut,R,,27.80013689,18,1775,6-4 6-3,3,QF,68,1,2,53,28,21,20,10,0,0,W
Sofia,Hard,32,20160201,6,Gilles Muller,L,193,32.73374401,42,970,7-6(6) 6-4,3,QF,92,14,4,68,45,35,11,11,2,4,W
Sofia,Hard,32,20160201,7,Martin Klizan,L,190,26.55989049,44,920,6-4 6-3,3,QF,81,3,4,69,41,33,12,10,5,6,W
Sofia,Hard,32,20160201,2,Viktor Troicki,R,193,29.97399042,25,1475,6-3 6-4,3,QF,73,15,0,61,36,29,16,10,4,4,W
Sofia,Hard,32,20160201,1,Roberto Bautista Agut,R,,27.80013689,18,1775,W/O,3,R16,0,,,,,,,,,,W
Sofia,Hard,32,20160201,8,Adrian Mannarino,L,183,27.59206023,49,845,6-4 6-7(5) 6-3,3,R16,122,7,1,94,61,52,18,16,0,0,W
Sofia,Hard,32,20160201,3,Guillermo Garcia Lopez,R,188,32.66255989,27,1340,6-3 6-4,3,R16,79,5,6,61,25,21,22,10,2,2,W
Sofia,Hard,32,20160201,6,Gilles Muller,L,193,32.73374401,42,970,7-5 7-6(4),3,R16,109,19,6,80,43,37,17,12,1,2,W
Sofia,Hard,32,20160201,7,Martin Klizan,L,190,26.55989049,44,920,6-3 2-6 7-6(4),3,R16,124,2,1,88,57,40,19,15,4,7,W
Sofia,Hard,32,20160201,4,Andreas Seppi,R,190,31.94524298,31,1200,6-2 6-1,3,R16,57,4,0,47,27,20,12,7,1,1,W
Sofia,Hard,32,20160201,5,Philipp Kohlschreiber,R,178,32.29568789,34,1150,6-1 4-6 6-3,3,R16,90,5,2,77,53,41,14,13,2,3,W
Sofia,Hard,32,20160201,2,Viktor Troicki,R,193,29.97399042,25,1475,6-4 6-3,3,R16,65,8,0,46,26,26,14,10,0,0,W
Sofia,Hard,32,20160201,,Filip Krajinovic,R,185,23.92881588,101,574,6-3 3-6 6-4,3,R32,95,6,1,85,53,38,13,14,6,10,W
Sofia,Hard,32,20160201,,Marius Copil,R,193,25.29226557,214,244,6-2 6-3,3,R32,60,6,3,45,26,22,14,9,0,0,W
Sofia,Hard,32,20160201,8,Adrian Mannarino,L,183,27.59206023,49,845,6-2 7-5,3,R32,83,3,2,69,42,33,15,10,3,3,W
Sofia,Hard,32,20160201,,Mirza Basic,R,,24.55852156,119,496,6-3 7-6(4),3,R32,85,5,2,70,40,29,15,11,2,5,W
Sofia,Hard,32,20160201,,Ricardas Berankis,R,175,25.61533196,96,606,6-3 2-6 6-3,3,R32,110,1,2,79,42,29,19,13,5,8,W
Sofia,Hard,32,20160201,6,Gilles Muller,L,193,32.73374401,42,970,6-3 6-2,3,R32,61,16,1,43,23,23,13,9,0,0,W
Sofia,Hard,32,20160201,7,Martin Klizan,L,190,26.55989049,44,920,6-3 6-0,3,R32,59,2,3,37,17,15,11,7,1,2,W
Sofia,Hard,32,20160201,,Lukas Rosol,R,196,30.52429843,46,872,3-6 6-3 6-4,3,R32,107,8,5,89,45,33,25,14,5,7,W
Sofia,Hard,32,20160201,,Thiemo De Bakker,R,193,27.36755647,94,609,6-4 6-1,3,R32,60,8,3,44,26,20,11,8,0,1,W
Sofia,Hard,32,20160201,5,Philipp Kohlschreiber,R,178,32.29568789,34,1150,6-2 6-2,3,R32,69,4,1,56,31,22,11,8,3,5,W
Sofia,Hard,32,20160201,,Damir Dzumhur,R,172,23.70157426,79,698,6-3 3-6 6-3,3,R32,94,1,4,77,48,33,19,14,3,5,W
Sofia,Hard,32,20160201,,Daniel Brands,R,196,28.54483231,134,455,7-6(5) 6-3,3,R32,98,16,11,82,50,39,10,11,7,9,W
Buenos Aires,Clay,32,20160208,5,Dominic Thiem,R,,22.4312115,19,1725,7-6(2) 3-6 7-6(4),3,F,148,9,5,113,84,64,12,17,8,11,W
Buenos Aires,Clay,32,20160208,5,Dominic Thiem,R,,22.4312115,19,1725,6-4 4-6 7-6(4),3,SF,170,9,1,112,74,50,23,16,4,7,W
